id,url,title,price,price_per_m2,rooms,area,floor,total_floors,address,district,city
1001345522,https://krisha.kz/a/show/1001345522,3-комнатная квартира · 66 м² · 11/12 этаж,57000000,863636,3,66,11,12,"Алатауский р-н, Ғажайып",Алатауский р-н,Алматы
1001293412,https://krisha.kz/a/show/1001293412,2-комнатная квартира · 74.5 м² · 8/10 этаж,47000000,630872,2,74.5,8,10,"Ауэзовский р-н, Толе би 285/8 — Толе би матазалка",Ауэзовский р-н,Алматы
1004699628,https://krisha.kz/a/show/1004699628,3-комнатная квартира · 84.2 м²,53214400,632000,3,84.2,,,"Нура р-н, Е 909 29",Нура р-н,Астана
1009406134,https://krisha.kz/a/show/1009406134,3-комнатная квартира · 92.95 м²,57653800,620267,3,92.95,,,"Нура р-н, Таттимбета — Е-15",Нура р-н,Астана
760697981,https://krisha.kz/a/show/760697981,3-комнатная квартира · 109.35 м²,89667000,820000,3,109.35,,,"Нура р-н, Е-899 5/1",Нура р-н,Астана
698215352,https://krisha.kz/a/show/698215352,2-комнатная квартира · 64.98 м²,43926480,676000,2,64.98,,,"Сарайшык р-н, Сагадат Нурмагамбетов 17",Сарайшык р-н,Астана
760924936,https://krisha.kz/a/show/760924936,2-комнатная квартира · 66.9 м²,41478000,620000,2,66.9,,,К.Кайсенова 55/1,К.Кайсенова 55/1,Усть-Каменогорск
693146428,https://krisha.kz/a/show/693146428,2-комнатная квартира · 67.7 м²,40620000,600000,2,67.7,,,"Казыбек би р-н, Ержанова 63/2",Казыбек би р-н,Караганда
693454809,https://krisha.kz/a/show/693454809,3-комнатная квартира · 102.55 м²,25637500,250000,3,102.55,,,микрорайон 29а,микрорайон 29а,Актау
697318630,https://krisha.kz/a/show/697318630,2-комнатная квартира · 72.8 м²,40040000,550000,2,72.8,,,Есенберлина 94,Есенберлина 94,Усть-Каменогорск
675850991,https://krisha.kz/a/show/675850991,5-комнатная квартира · 296 м²,400000000,1351351,5,296,,,"Медеуский р-н, Аскар Тау 364",Медеуский р-н,Алматы
1010109023,https://krisha.kz/a/show/1010109023,2-комнатная квартира · 52.2 м²,23229000,445000,2,52.2,,,Наурызбай Батыра 138,Наурызбай Батыра 138,Кокшетау
675066316,https://krisha.kz/a/show/675066316,1-комнатная квартира · 29 м²,16240000,560000,1,29,,,"Алатауский р-н, Момышулы, севернее ул. Монке би",Алатауский р-н,Алматы
685142454,https://krisha.kz/a/show/685142454,2-комнатная квартира · 70.5 м²,31020000,440000,2,70.5,,,"Абайский р-н, Байдибек би стр. 127/7",Абайский р-н,Шымкент
1010257567,https://krisha.kz/a/show/1010257567,3-комнатная квартира · 69 м² · 5/6 этаж,32000000,463768,3,69,5,6,Ворушина,Ворушина,Павлодар
1009935025,https://krisha.kz/a/show/1009935025,3-комнатная квартира · 71.5 м² · 2/5 этаж,45000000,629371,3,71.5,2,5,"Турксибский р-н, мкр Жулдыз-2 39 а",Турксибский р-н,Алматы
1008703232,https://krisha.kz/a/show/1008703232,2-комнатная квартира · 58.2 м² · 4/7 этаж,32500000,558419,2,58.2,4,7,"Есильский р-н, Е117 35",Есильский р-н,Астана
1008432898,https://krisha.kz/a/show/1008432898,4-комнатная квартира · 245 м² · 5/6 этаж,93000000,379592,4,245,5,6,"р-н Байконур, Александр Кравцов 2 — Молодежка",р-н Байконур,Астана
1006154765,https://krisha.kz/a/show/1006154765,2-комнатная квартира · 59 м² · 10/11 этаж,27900000,472881,2,59,10,11,"Сарайшык р-н, Жургенова 30",Сарайшык р-н,Астана
762020195,https://krisha.kz/a/show/762020195,2-комнатная квартира · 77 м² · 3/10 этаж,51000000,662338,2,77,3,10,"Ауэзовский р-н, Толе би",Ауэзовский р-н,Алматы
695159275,https://krisha.kz/a/show/695159275,2-комнатная квартира · 61.4 м² · 12/13 этаж,53800000,876221,2,61.4,12,13,"Алмалинский р-н, Макатаева — Шарипова",Алмалинский р-н,Алматы
1010005298,https://krisha.kz/a/show/1010005298,2-комнатная квартира · 67.8 м²,36000000,530973,2,67.8,,,"Нура р-н, E 908 уч 24 24",Нура р-н,Астана
1009529622,https://krisha.kz/a/show/1009529622,2-комнатная квартира · 53.2 м² · 6/6 этаж,38400000,721805,2,53.2,6,6,"Алатауский р-н, Бауыржана Момышулы 11/14а",Алатауский р-н,Алматы
1009315133,https://krisha.kz/a/show/1009315133,1-комнатная квартира · 30.9 м² · 5/6 этаж,12500000,404531,1,30.9,5,6,"Есильский р-н, Аль-Фараби 76 — Аэропорт",Есильский р-н,Астана
1008878205,https://krisha.kz/a/show/1008878205,3-комнатная квартира · 70.4 м² · 1/9 этаж,61500000,873580,3,70.4,1,9,"Бостандыкский р-н, мкр Орбита-3",Бостандыкский р-н,Алматы
1008527682,https://krisha.kz/a/show/1008527682,1-комнатная квартира · 35.2 м² · 9/12 этаж,23900000,678977,1,35.2,9,12,"Сарайшык р-н, Ахмет Байтурсынулы 14a",Сарайшык р-н,Астана
1008398976,https://krisha.kz/a/show/1008398976,2-комнатная квартира · 66 м² · 4/5 этаж,52500000,795455,2,66,4,5,"Алмалинский р-н, Карасай батыра — Байзакова",Алмалинский р-н,Алматы
1006978112,https://krisha.kz/a/show/1006978112,2-комнатная квартира · 55 м² · 9/9 этаж,47500000,863636,2,55,9,9,"Есильский р-н, Керей-Жанибек хандар 44/2 — АльФараби-Керей Жанибек Хандар",Есильский р-н,Астана
1005888739,https://krisha.kz/a/show/1005888739,2-комнатная квартира · 84 м² · 16/20 этаж,50990000,607024,2,84,16,20,"Алмалинский р-н, Прокофьева — Шакарима",Алмалинский р-н,Алматы
1004892558,https://krisha.kz/a/show/1004892558,2-комнатная квартира · 49.4 м² · 1/2 этаж,25000000,506073,2,49.4,1,2,"Жетысуский р-н, Торетай — Сейфуллина",Жетысуский р-н,Алматы
1004403684,https://krisha.kz/a/show/1004403684,3-комнатная квартира · 62.5 м² · 3/4 этаж,37000000,592000,3,62.5,3,4,"Жетысуский р-н, Жайсан 3 — Жайсан",Жетысуский р-н,Алматы
1004145264,https://krisha.kz/a/show/1004145264,3-комнатная квартира · 98 м² · 9/9 этаж,57000000,581633,3,98,9,9,"Турксибский р-н, Физкультурная",Турксибский р-н,Алматы
1003243437,https://krisha.kz/a/show/1003243437,3-комнатная квартира · 90 м² · 17/18 этаж,73000000,811111,3,90,17,18,"Ауэзовский р-н, Утеген батыра",Ауэзовский р-н,Алматы
1001366285,https://krisha.kz/a/show/1001366285,3-комнатная квартира · 100 м² · 11/12 этаж,99000000,990000,3,100,11,12,"Бостандыкский р-н, Егизбаева",Бостандыкский р-н,Алматы
1005837217,https://krisha.kz/a/show/1005837217,4-комнатная квартира · 165.65 м²,145772000,880000,4,165.65,,,"Есильский р-н, Хусейн бен Талал 37",Есильский р-н,Астана
1005683702,https://krisha.kz/a/show/1005683702,3-комнатная квартира · 83.41 м²,40036800,480000,3,83.41,,,"Сарайшык р-н, Сафуан Шаймерденов 1",Сарайшык р-н,Астана
1004699266,https://krisha.kz/a/show/1004699266,2-комнатная квартира · 40.21 м²,27222170,677000,2,40.21,,,"Нура р-н, Е 908 23",Нура р-н,Астана
1003077526,https://krisha.kz/a/show/1003077526,2-комнатная квартира · 76.85 м²,71470500,930000,2,76.85,,,"Есильский р-н, пересечение пр. Мәңгілік Ел и ул. Хусейн бен Талал 9/3",Есильский р-н,Астана
1003077523,https://krisha.kz/a/show/1003077523,3-комнатная квартира · 111.62 м²,79808300,715000,3,111.62,,,"Есильский р-н, пересечение пр. Мәңгілік Ел и ул. Хусейн бен Талал 9/3",Есильский р-н,Астана
699001293,https://krisha.kz/a/show/699001293,2-комнатная квартира · 51.45 м²,32053350,623000,2,51.45,,,"Туран р-н, Калдаякова 30",Туран р-н,Шымкент
694722471,https://krisha.kz/a/show/694722471,4-комнатная квартира · 119.88 м²,55564380,463500,4,119.88,,,Акберен 4/1,Акберен 4/1,Атырау
686655413,https://krisha.kz/a/show/686655413,2-комнатная квартира · 55.44 м²,22176000,400000,2,55.44,,,"Абайский р-н, Толеметова 106/3",Абайский р-н,Шымкент
682004956,https://krisha.kz/a/show/682004956,2-комнатная квартира · 63.6 м²,27000000,424528,2,63.6,,,вдоль Капчагайской трассы,вдоль Капчагайской трассы,Коянкус
1007881885,https://krisha.kz/a/show/1007881885,3-комнатная квартира · 82.31 м²,32100900,390000,3,82.31,,,"Абайский р-н, мкр Асар-2",Абайский р-н,Шымкент
685142458,https://krisha.kz/a/show/685142458,2-комнатная квартира · 62 м²,27900000,450000,2,62,,,"Абайский р-н, Байдибек би стр. 127/7",Абайский р-н,Шымкент
1008098289,https://krisha.kz/a/show/1008098289,2-комнатная квартира · 50 м² · 8/19 этаж,44900000,898000,2,50,8,19,"Нура р-н, Туран 57а — Туран - Бухар жырау",Нура р-н,Астана
1009894415,https://krisha.kz/a/show/1009894415,3-комнатная квартира · 74 м² · 7/8 этаж,39900000,539189,3,74,7,8,"Нура р-н, Е 15 11/1",Нура р-н,Астана
1010157055,https://krisha.kz/a/show/1010157055,2-комнатная квартира · 32 м² · 10/10 этаж,10000000,312500,2,32,10,10,"р-н Байконур, Асан Кайгы 8",р-н Байконур,Астана
674284466,https://krisha.kz/a/show/674284466,1-комнатная квартира · 52.2 м² · 7/8 этаж,22300000,427203,1,52.2,7,8,"мкр Нурсая, Абулхаир Хана 41",мкр Нурсая,Атырау
1009378702,https://krisha.kz/a/show/1009378702,2-комнатная квартира · 59 м² · 3/12 этаж,42777777,725047,2,59,3,12,"Нура р-н, мкр Уркер, Е15 16",Нура р-н,Астана
1009314724,https://krisha.kz/a/show/1009314724,1-комнатная квартира · 40 м² · 3/9 этаж,27500000,687500,1,40,3,9,"Сарайшык р-н, Нурмагамбетова 29 — Нурмагамбетова",Сарайшык р-н,Астана
1007354852,https://krisha.kz/a/show/1007354852,4-комнатная квартира · 135 м² · 8/21 этаж,138000000,1022222,4,135,8,21,"Есильский р-н, Достык 8 — КЕРУЕН,Хан Шатыр,Байтерек",Есильский р-н,Астана
